Key,Description,LongDescription,Modified,Deprecated
31LQ,LOFBERG,,2006-12-21T14:39:22.83,false
31LR,LORD RAYLEIGH,,2006-12-21T14:39:22.83,false
31LS,SAMPLE,,2006-12-21T14:39:22.83,false
31LT,LOCATOR,,2006-12-21T14:39:22.83,false
31LU,LUCE,,2006-12-21T14:39:22.83,false
31LV,LONGVIEW,,2006-12-21T14:39:22.83,false
31LW,L. K. SWENSON,,2006-12-21T14:39:22.83,false
31LX,STALWART,,2006-12-21T14:39:22.83,false
31LY,LYNCH,,2006-12-21T14:39:22.83,false
31LZ,LESTER,,2006-12-21T14:39:22.83,false
31M0,SIMON LAKE,,2018-07-18T19:55:50.92,false
31M1,SANTA MARIA,,2006-12-21T14:39:22.83,false
31M2,MUSKY II,,2006-12-21T14:39:22.83,false
31M3,MOLALA,,2006-12-21T14:39:22.83,false
31M4,MCARTHUR,,2006-12-21T14:39:22.83,false
31M5,AMERICAN BAY,,2018-07-25T17:50:40.143,false
31M6,MANLEY,,2006-12-21T14:39:22.83,false
31M7,MT. MITCHELL,,2016-02-24T11:51:25.407,false
31M8,MELLON,,2006-12-21T14:39:22.83,false
31M9,MOREA,,2006-12-21T14:39:22.83,false
31MA,MARION,,2006-12-21T14:39:22.83,false
31MB,MISSION BUENAVENTURA,,2006-12-21T14:39:22.83,false
31MC,MACKINAW,,2017-05-21T12:19:48.463,false
31MD,MILLICOMA,,2006-12-21T14:39:22.83,false
31ME,MENDOTA,,2006-12-21T14:39:22.83,false
31MF,MACDONOUGH,,2006-12-21T14:39:22.83,false
31MG,MATAGORDA,,2006-12-21T14:39:22.83,false
31MH,R. H. MCCARD,,2006-12-21T14:39:22.83,false
31MI,MITKOF,,2006-12-21T14:39:22.83,false
31MJ,MOJAVE,,2006-12-21T14:39:22.83,false
31MK,MACKINAC,,2006-12-21T14:39:22.83,false
31ML,MCCULLOCH,,2006-12-21T14:39:22.83,false
31MM,MARMER,,2006-12-21T14:39:22.83,false
31MN,MINNETONKA,,2006-12-21T14:39:22.83,false
31MO,MODOC,,2006-12-21T14:39:22.83,false
31MP,MARIPOSA,,2006-12-21T14:39:22.83,false
31MQ,MORNING STAR,,2006-12-21T14:39:22.83,false
31MR,MARISE,,2006-12-21T14:39:22.83,false
31MS,MINE SWEEPING BOAT,,2006-12-21T14:39:22.83,false
31MT,M. TAYLOR,,2006-12-21T14:39:22.83,false
31MU,MAURY,,2006-12-21T14:39:22.83,false
31MV,MARYSVILLE,,2006-12-21T14:39:22.83,false
31MW,MARINE VIEW,,2006-12-21T14:39:22.83,false
31MX,MURRE II,,2006-12-21T14:39:22.83,false
31MY,MASSEY,,2006-12-21T14:39:22.83,false
31MZ,MICHELSON,,2006-12-21T14:39:22.83,false
31N0,Henry J. Kaiser,,2018-06-22T02:48:31.48,false
31N1,NOA,,2006-12-21T14:39:22.83,false
31N2,AMMEN,,2006-12-21T14:39:22.83,false
31N3,BENNER,,2006-12-21T14:39:22.83,false
31N4,MCNAIR,,2006-12-21T14:39:22.83,false
31N5,CACAPON,,2006-12-21T14:39:22.83,false
31N6,NEWELL,,2006-12-21T14:39:22.83,false
31N7,MORTON,,2006-12-21T14:39:22.83,false
31N8,CONE,,2006-12-21T14:39:22.83,false
31N9,BROWN,,2006-12-21T14:39:22.83,false
31NA,NAUTILUS,,2006-12-21T14:39:22.83,false
31NB,NOTABLE,,2006-12-21T14:39:22.83,false
31NC,NEPER,,2006-12-21T14:39:22.83,false
31ND,MONSSEN,,2006-12-21T14:39:22.83,false
31NE,NEREUS,,2018-07-18T19:30:43.56,false
31NF,NAIFEH,,2006-12-21T14:39:22.83,false
31NG,ENGAGE,,2006-12-21T14:39:22.83,false
31NH,NICHOLAS,,2006-12-21T14:39:22.83,false
31NI,NORRIS,,2006-12-21T14:39:22.83,false
31NJ,S. L. MOORE,,2006-12-21T14:39:22.83,false
31NK,NORFOLK,,2006-12-21T14:39:22.83,false
31NL,NORWALK,,2006-12-21T14:39:22.83,false
31NM,SAMPSON,,2006-12-21T14:39:22.83,false
31NN,NANTUCKET L/S,,2006-12-21T14:39:22.83,false
31NO,NORTHLAND,,2006-12-21T14:39:22.83,false
31NP,NEPTUNE,,2006-12-21T14:39:22.83,false
31NQ,SPROSTON,,2006-12-21T14:39:22.83,false
31NR,NARRAGANSETT,,2006-12-21T14:39:22.83,false
31NS,N. B. SCOFIELD,,2006-12-21T14:39:22.83,false
31NT,NATCHIK,,2006-12-21T14:39:22.83,false
31NU,NEW,,2006-12-21T14:39:22.83,false
31NV,MANSFIELD,,2006-12-21T14:39:22.83,false
31NW,NORTHWIND,,2015-08-12T13:01:37.037,false
31NX,HANSON,,2006-12-21T14:39:22.83,false
31NY,CONY,,2006-12-21T14:39:22.83,false
31NZ,HAMNER,,2006-12-21T14:39:22.83,false
31O0,Kittiwake,,2018-07-18T19:21:23.773,false
31O1,J. C. OWENS,,2006-12-21T14:39:22.83,false
31O2,O'HARE,,2006-12-21T14:39:22.83,false
31O3,COATES,,2006-12-21T14:39:22.83,false
31O4,CROSS,,2006-12-21T14:39:22.83,false
31O5,PROTECTOR,,2006-12-21T14:39:22.83,false
31O6,COMPTON,,2006-12-21T14:39:22.83,false
31O7,MOALE,,2006-12-21T14:39:22.83,false
31O8,OTTERSTETTER,,2006-12-21T14:39:22.83,false
31O9,ABBOT,,2006-12-21T14:39:22.83,false
31OA,ONAR,,2006-12-21T14:39:22.83,false
31OB,O'BRIEN,,2006-12-21T14:39:22.83,false
31OC,OCEANOGRAPHER,,2006-12-21T14:39:22.83,false
31OD,OCEANIC,,2006-12-21T14:39:22.83,false
31OE,OREGON,,2006-12-21T14:39:22.83,false
31OF,O'CALLAHAN,,2006-12-21T14:39:22.83,false
31OG,OGLALA,,2006-12-21T14:39:22.83,false
31OH,HOH,,2006-12-21T14:39:22.83,false
31OI,OCEANITE,,2006-12-21T14:39:22.83,false
31OJ,Roy O. HALE,,2013-08-15T17:53:24.317,false
31OK,ORLECK,,2006-12-21T14:39:22.83,false
31OL,COLLETT,,2006-12-21T14:39:22.83,false
31OM,OMEGA,,2006-12-21T14:39:22.83,false
31ON,ONCORHYCHUS,,2006-12-21T14:39:22.83,false
31OO,SHOSHONE,,2006-12-21T14:39:22.83,false
31OP,OCEAN PRIDE,,2006-12-21T14:39:22.83,false
31OQ,COTTEN,,2006-12-21T14:39:22.83,false
31OR,ORCA,,2006-12-21T14:39:22.83,false
31OS,ALAMINOS,,2006-12-21T14:39:22.83,false
31OT,OCONOSTOTA,,2006-12-21T14:39:22.83,false
31OU,BOUTWELL,,2006-12-21T14:39:22.83,false
31OV,OBSERVER,,2006-12-21T14:39:22.83,false
31OW,OWASCO,,2006-12-21T14:39:22.83,false
31OX,OCEANEER,,2006-12-21T14:39:22.83,false
31OY,BOYD,,2006-12-21T14:39:22.83,false
31OZ,COONTZ,,2006-12-21T14:39:22.83,false
31P0,Ulysses S. Grant,,2018-07-18T20:02:23.01,false
31P1,AUTEC,,2006-12-21T14:39:22.83,false
31P2,Persistent,,2018-07-18T19:39:33.927,false
31P3,PINNACLE,,2006-12-21T14:39:22.83,false
31P4,PRIME,,2006-12-21T14:39:22.83,false
31P5,PASCAGOULA,,2006-12-21T14:39:22.83,false
31P6,PIKESARM,,2006-12-21T14:39:22.83,false
31P7,PRESTON,,2006-12-21T14:39:22.83,false
31P8,SCRIPPS PIER,,2006-12-21T14:39:22.83,false
31P9,POINT RETREAT,,2006-12-21T14:39:22.83,false
31PA,PANDA,,2006-12-21T14:39:22.83,false
31PB,PATTON,,2006-12-21T14:39:22.83,false
31PC,BRATTLEBORO,,2006-12-21T14:39:22.83,false
31PD,GEN. A. M. PATCH,,2006-12-21T14:39:22.83,false
31PE,PIERCE,,2006-12-21T14:39:22.83,false
31PF,PATHFINDER,,2006-12-21T14:39:22.83,false
31PG,PARAGON,,2006-12-21T14:39:22.83,false
31PH,PHALAROPE II,,2006-12-21T14:39:22.83,false
31PI,PIONEER,,2006-12-21T14:39:22.83,false
31PJ,J. R. PERRY,,2006-12-21T14:39:22.83,false
31PK,PARKER,,2006-12-21T14:39:22.83,false
31PL,PANULIRUS,,2006-12-21T14:39:22.83,false
31PM,PECOS,,2006-12-21T14:39:22.83,false
31PN,PIONEER,,2006-12-21T14:39:22.83,false
31PO,PERSEUS,,2006-12-21T14:39:22.83,false
31PP,G. W. PIERCE,,2006-12-21T14:39:22.83,false
31PQ,PLANETREE,,2006-12-21T14:39:22.83,false
31PR,Prevail,,2018-06-22T02:48:01.767,false
31PS,PHYSALIA,,2006-12-21T14:39:22.83,false
31PT,PAOLINA-T,,2006-12-21T14:39:22.83,false
31PU,PURSUIT,,2006-12-21T14:39:22.83,false
31PV,POMPANO,,2006-12-21T14:39:22.83,false
31PW,PONTCHARTRAIN,,2006-12-21T14:39:22.83,false
31PX,PRIBILOFF,,2006-12-21T14:39:22.83,false
31PY,PRIVATEER,,2006-12-21T14:39:22.83,false
31PZ,PRICHETT,,2006-12-21T14:39:22.83,false
31Q0,Sea Devil,,2018-07-18T19:54:00,false
31Q1,SEARCHER,,2006-12-21T14:39:22.83,false
31Q2,CB2,,2006-12-21T14:39:22.83,false
31Q3,CAMP,,2006-12-21T14:39:22.83,false
31Q4,LEADER,,2006-12-21T14:39:22.83,false
31Q5,EATON,,2006-12-21T14:39:22.83,false
31Q6,WALDRON,,2006-12-21T14:39:22.83,false
31Q7,J. D. BLACKWOOD,,2006-12-21T14:39:22.83,false
31Q8,H. R. DICKSON,,2006-12-21T14:39:22.83,false
31Q9,HASSAYAMPA,,2006-12-21T14:39:22.83,false
31QA,CHIKASKIA,,2006-12-21T14:39:22.83,false
31QB,LONG BEACH,,2006-12-21T14:39:22.83,false
31QC,C54-Q,,2006-12-21T14:39:22.83,false
31QD,BIDDLE,,2006-12-21T14:39:22.83,false
31QE,ENGLAND,,2006-12-21T14:39:22.83,false
31QF,HAWKINS,,2006-12-21T14:39:22.83,false
31QG,RENSHAW,,2006-12-21T14:39:22.83,false
31QH,HIGBEE,,2006-12-21T14:39:22.83,false
31QI,INTERDICTOR,,2006-12-21T14:39:22.83,false
31QJ,FORTIFY,,2006-12-21T14:39:22.83,false
31QK,GURKE,,2006-12-21T14:39:22.83,false
31QL,PARLE,,2006-12-21T14:39:22.83,false
31QM,SMALLEY,,2006-12-21T14:39:22.83,false
31QN,CONSTANT,,2006-12-21T14:39:22.83,false
31QO,HOPEWELL,,2006-12-21T14:39:22.83,false
31QP,POWER,,2006-12-21T14:39:22.83,false
31QQ,FARRAGUT,,2006-12-21T14:39:22.83,false
31QR,SCANNER,,2006-12-21T14:39:22.83,false
31QS,TAUSSIG,,2006-12-21T14:39:22.83,false
31QT,OUTPOST,,2006-12-21T14:39:22.83,false
31QU,CONQUEST,,2006-12-21T14:39:22.83,false
31QV,ANNAPOLIS,,2006-12-21T14:39:22.83,false
31QW,W. V. PRATT,,2006-12-21T14:39:22.83,false
31QX,BRADLEY,,2006-12-21T14:39:22.83,false
31QY,WYANDOT,,2006-12-21T14:39:22.83,false
31QZ,CHICAGO,,2006-12-21T14:39:22.83,false
31R0,Guardfish,,2018-07-18T19:07:51.247,false
31R1,REEVES,,2006-12-21T14:39:22.83,false
31R2,STATE RACE,,2006-12-21T14:39:22.83,false
31R3,REAPER,,2006-12-21T14:39:22.83,false
31R4,ROSS,,2006-12-21T14:39:22.83,false
31R5,F. M. ROBINSON,,2006-12-21T14:39:22.83,false
31R6,PLYMOUTH ROCK,,2006-12-21T14:39:22.83,false
31R7,BRISTER,,2006-12-21T14:39:22.83,false
31R8,ROBINSON,,2006-12-21T14:39:22.83,false
31R9,RHODES,,2006-12-21T14:39:22.83,false
31RA,RUTH ANN,,2006-12-21T14:39:22.83,false
31RB,RANOS BELLE,,2006-12-21T14:39:22.83,false
31RC,ROCKAWAY,,2006-12-21T14:39:22.83,false
31RD,ROBERT D. CONRAD,,2009-12-08T14:13:24.237,false
31RE,RELIANCE,,2006-12-21T14:39:22.83,false
31RF,ROWE,,2006-12-21T14:39:22.83,false
31RG,BRIDGET,,2006-12-21T14:39:22.83,false
31RH,REHOBOTH,,2006-12-21T14:39:22.83,false
31RI,RICH,,2006-12-21T14:39:22.83,false
31RJ,W. R. RUSH,,2006-12-21T14:39:22.83,false
31RK,ROSE KNOT,,2006-12-21T14:39:22.83,false
31RL,BRISTOL,,2006-12-21T14:39:22.83,false
31RM,STORM,,2017-08-17T11:54:36.947,false
31RN,RENOWN,,2006-12-21T14:39:22.83,false
31RO,ROCKVILLE,,2006-12-21T14:39:22.83,false
31RP,ROYAL PACIFIC,,2006-12-21T14:39:22.83,false
31RQ,REQUISITE,,2006-12-21T14:39:22.83,false
31RR,RORQUAL,,2006-12-21T14:39:22.83,false
31RS,RESPONSE,,2006-12-21T14:39:22.83,false
31RT,TANEY,,2006-12-21T14:39:22.83,false
31RU,RUDE,,2010-10-14T13:03:11.687,false
31RV,RIVAL,,2006-12-21T14:39:22.83,false
31RW,RED WING,,2006-12-21T14:39:22.83,false
31RX,ROWAN,,2006-12-21T14:39:22.83,false
31RY,F. ROYAL,,2006-12-21T14:39:22.83,false
31RZ,C. K. BRONSON,,2006-12-21T14:39:22.83,false
31S0,SHAG,,2006-12-21T14:39:22.83,false
31S1,ARCTIC SEAL,,2006-12-21T14:39:22.83,false
31S2,SEATTLE,,2006-12-21T14:39:22.83,false
31S3,STATE STAR,,2006-12-21T14:39:22.83,false
31S4,SIOUX,,2006-12-21T14:39:22.83,false
31S5,SEBAGO,,2006-12-21T14:39:22.83,false
31S6,SAGACITY,,2006-12-21T14:39:22.83,false
31S7,SKILL,,2006-12-21T14:39:22.83,false
31S8,STATE WAVE,,2006-12-21T14:39:22.83,false
31S9,ATLANTIC SEAL,,2006-12-21T14:39:22.83,false
31SA,SPAR,,2006-12-21T14:39:22.83,false
31SB,SPENCER F. BAIRD,,2006-12-21T14:39:22.83,false
31SC,SPENCER,,2006-12-21T14:39:22.83,false
31SD,SANDS,,2006-12-21T14:39:22.83,false
31SE,SENECA,,2006-12-21T14:39:22.83,false
31SF,SABLE FISH,,2006-12-21T14:39:22.83,false
31SG,SEA GULL,,2006-12-21T14:39:22.83,false
31SH,SHELDRAKE,,2006-12-21T14:39:22.83,false
31SI,STATEN ISLAND,,2006-12-21T14:39:22.83,false
31SJ,SONIC,,2006-12-21T14:39:22.83,false
31SK,R. R. SHROCK,,2006-12-21T14:39:22.83,false
31SL,STALLION,,2006-12-21T14:39:22.83,false
31SM,ST MICHAEL,,2006-12-21T14:39:22.83,false
31SN,STIRNI,,2006-12-21T14:39:22.83,false
31SO,STORIS,,2006-12-21T14:39:22.83,false
31SP,SAN PABLO,,2006-12-21T14:39:22.83,false
31SQ,SEA QUEST,,2006-12-21T14:39:22.83,false
31SR,SERRANO,,2006-12-21T14:39:22.83,false
31SS,SILAS BENT,,2006-12-21T14:39:22.83,false
31ST,STRANGER,,2006-12-21T14:39:22.83,false
31SU,SURVEYOR,,2006-12-21T14:39:22.83,false
31SV,SILVER BAY,,2006-12-21T14:39:22.83,false
31SW,SWAN,,2006-12-21T14:39:22.83,false
31SX,SWERVE,,2006-12-21T14:39:22.83,false
31SY,SALUTE,,2006-12-21T14:39:22.83,false
31SZ,SWORDKNOT,,2006-12-21T14:39:22.83,false
31T0,Zeus,,2018-06-22T02:47:27.237,false
31T1,H. W. TUCKER,,2006-12-21T14:39:22.83,false
31T2,TOWERS,,2006-12-21T14:39:22.83,false
31T3,ICE ISLAND,,2006-12-21T14:39:22.83,false
31T4,TREE POINT,,2006-12-21T14:39:22.83,false
31T5,TRUCKEE,,2006-12-21T14:39:22.83,false
31T6,TINGEY,,2006-12-21T14:39:22.83,false
31T7,TWINING,,2006-12-21T14:39:22.83,false
31T8,TRACER,,2006-12-21T14:39:22.83,false
31T9,L. THOMAS,,2006-12-21T14:39:22.83,false
31TA,TAGE,,2006-12-21T14:39:22.83,false
31TB,STRIBLING,,2006-12-21T14:39:22.83,false
31TC,TOWNSEND CROMWELL,,2006-12-21T14:39:22.83,false
31TD,TWEEDY,,2006-12-21T14:39:22.83,false
31TE,AUKE BAY,,2006-12-21T14:39:22.83,false
31TF,TALLULAH,,2006-12-21T14:39:22.83,false
31TG,THEODORE N. GILL,,2006-12-21T14:39:22.83,false
31TH,THOR,,2006-12-21T14:39:22.83,false
31TI,TURSIOPS,,2006-12-21T14:39:22.83,false
31TJ,H. J. THOMAS,,2006-12-21T14:39:22.83,false
31TK,TOPEKA,,2006-12-21T14:39:22.83,false
31TL,TALBOT,,2006-12-21T14:39:22.83,false
31TM,STORMES,,2006-12-21T14:39:22.83,false
31TN,TANNER,,2006-12-21T14:39:22.83,false
31TO,TORDENSKJOLD,,2006-12-21T14:39:22.83,false
31TP,TAMPA,,2006-12-21T14:39:22.83,false
31TQ,THETA,,2006-12-21T14:39:22.83,false
31TR,TRIDENT,,2006-12-21T14:39:22.83,false
31TS,TUSCARORA,,2006-12-21T14:39:22.83,false
31TT,THOMAS G. THOMPSON,,2006-12-21T14:39:22.83,false
31TU,TERITU,,2006-12-21T14:39:22.83,false
31TV,PETERSON,,2006-12-21T14:39:22.83,false
31TW,TOWHEE,,2006-12-21T14:39:22.83,false
31TX,TEXIN,,2006-12-21T14:39:22.83,false
31TY,TAYLOR,,2006-12-21T14:39:22.83,false
31TZ,J. K. TAUSSIG,,2006-12-21T14:39:22.83,false
31U0,Normandy,,2018-07-18T19:31:17.513,false
31U1,BUCK,,2006-12-21T14:39:22.83,false
31U2,CURRIER,,2006-12-21T14:39:22.83,false
31U3,PLUCK,,2006-12-21T14:39:22.83,false
31U4,HUNT,,2006-12-21T14:39:22.83,false
31U5,BAUER,,2006-12-21T14:39:22.83,false
31U6,DURANT,,2006-12-21T14:39:22.83,false
31U7,RUPERTUS,,2006-12-21T14:39:22.83,false
31U8,HUSE,,2006-12-21T14:39:22.83,false
31U9,LUISENO,,2006-12-21T14:39:22.83,false
31UA,MURRAY,,2006-12-21T14:39:22.83,false
31UB,BRUSH,,2006-12-21T14:39:22.83,false
31UC,AUCILLA,,2006-12-21T14:39:22.83,false
31UD,COURTNEY,,2006-12-21T14:39:22.83,false
31UE,SOUTHERLAND,,2006-12-21T14:39:22.83,false
31UF,SAUFLEY,,2006-12-21T14:39:22.83,false
31UG,HAMMERBERG,,2006-12-21T14:39:22.83,false
31UH,UHLMANN,,2006-12-21T14:39:22.83,false
31UI,BUNTING,,2006-12-21T14:39:22.83,false
31UJ,PUTNAM,,2006-12-21T14:39:22.83,false
31UK,CHUKAWAN,,2006-12-21T14:39:22.83,false
31UL,AULT,,2006-12-21T14:39:22.83,false
31UM,UNIMAK,,2006-12-21T14:39:22.83,false
31UN,UNDAUNTED,,2006-12-21T14:39:22.83,false
31UO,D. A. MUNRO,,2006-12-21T14:39:22.83,false
31UP,PONCHATOULA,,2006-12-21T14:39:22.83,false
31UQ,JOUETT,,2006-12-21T14:39:22.83,false
31UR,TURNER,,2006-12-21T14:39:22.83,false
31US,UPSHUR,,2006-12-21T14:39:22.83,false
31UT,UTE,,2006-12-21T14:39:22.83,false
31UU,COLUMBUS,,2006-12-21T14:39:22.83,false
31UV,H. PURVIS,,2006-12-21T14:39:22.83,false
31UW,LAWRENCE,,2006-12-21T14:39:22.83,false
31UX,GUADALUPE,,2006-12-21T14:39:22.83,false
31UY,PURDY,,2006-12-21T14:39:22.83,false
31UZ,RUCHAMKIN,,2006-12-21T14:39:22.83,false
31V0,PHILLIPINE SEA,,2018-07-18T19:40:22.367,false
31V1,THE SULLIVANS,,2006-12-21T14:39:22.83,false
31V2,VIGIL,,2006-12-21T14:39:22.83,false
31V3,VESOLE,,2006-12-21T14:39:22.83,false
31V4,VANCE,,2006-12-21T14:39:22.83,false
31V5,TE VEGA,,2006-12-21T14:39:22.83,false
31V6,GARCIA,,2006-12-21T14:39:22.83,false
31V7,CONYNGHAM,,2006-12-21T14:39:22.83,false
31V8,HOEL,,2006-12-21T14:39:22.83,false
31V9,ALBATROSS,,2006-12-21T14:39:22.83,false
31VA,PVT. J. VALDEZ,,2006-12-21T14:39:22.83,false
31VB,VALIANT,,2006-12-21T14:39:22.83,false
31VC,VICTORIA,,2006-12-21T14:39:22.83,false
31VD,VIDAL,,2006-12-21T14:39:22.83,false
31VE,VEMA,,2009-12-08T13:39:12.82,false
31VF,HAVERFIELD,,2006-12-21T14:39:22.83,false
31VG,VIGOR,,2006-12-21T14:39:22.83,false
31VH,HUMMINGBIRD,,2006-12-21T14:39:22.83,false
31VI,VICCA,,2013-08-15T17:41:59.693,false
31VJ,GLOVER,,2006-12-21T14:39:22.83,false
31VK,BERKELEY,,2006-12-21T14:39:22.83,false
31VL,VELERO III AND IV,,2006-12-21T14:39:22.83,false
31VM,PIONEER VALLEY,,2006-12-21T14:39:22.83,false
31VN,SAVANNAH L/S,,2006-12-21T14:39:22.83,false
31VO,VOGE,,2006-12-21T14:39:22.83,false
31VP,PHILIP,,2006-12-21T14:39:22.83,false
31VQ,RANDOLPH,,2006-12-21T14:39:22.83,false
31VR,VALOR,,2006-12-21T14:39:22.83,false
31VS,SAVAGE,,2006-12-21T14:39:22.83,false
31VT,VITAL,,2006-12-21T14:39:22.83,false
31VU,ENDURANCE,,2006-12-21T14:39:22.83,false
31VV,VAN VOORHIS,,2006-12-21T14:39:22.83,false
31VW,BUTTONWOOD,,2006-12-21T14:39:22.83,false
31VX,MARSH,,2006-12-21T14:39:22.83,false
31VY,HALSEY,,2006-12-21T14:39:22.83,false
31VZ,VOGELGESANG,,2006-12-21T14:39:22.83,false
31W0,Wisconsin,,2018-07-18T20:05:37.817,false
31W1,C. R. WARE,,2006-12-21T14:39:22.83,false
31W2,WREN,,2006-12-21T14:39:22.83,false
31W3,WALLER,,2006-12-21T14:39:22.83,false
31W4,WADLEIGH,,2006-12-21T14:39:22.83,false
31W5,WEATHERFORD,,2006-12-21T14:39:22.83,false
31W6,WILTSIE,,2006-12-21T14:39:22.83,false
31W7,WAGNER,,2006-12-21T14:39:22.83,false
31W8,J. WILLIS,,2006-12-21T14:39:22.83,false
31W9,M. W. WOOD,,2006-12-21T14:39:22.83,false
31WA,WALKE,,2006-12-21T14:39:22.83,false
31WB,WALTON,,2006-12-21T14:39:22.83,false
31WC,WACHUSETT,,2006-12-21T14:39:22.83,false
31WD,WINDWARD,,2006-12-21T14:39:22.83,false
31WE,WESTWIND,,2014-06-18T13:32:11.317,false
31WF,WESTERN FLYER,,2006-12-21T14:39:22.83,false
31WG,WAINWRIGHT,,2006-12-21T14:39:22.83,false
31WH,WHITING,,2010-10-14T12:51:34.52,false
31WI,WINONA,,2006-12-21T14:39:22.83,false
31WJ,J. W. WEEKS,,2006-12-21T14:39:22.83,false
31WK,WITEK,,2006-12-21T14:39:22.83,false
31WL,WALKER,,2006-12-21T14:39:22.83,false
31WM,CROMWELL,,2006-12-21T14:39:22.83,false
31WN,WORDEN,,2006-12-21T14:39:22.83,false
31WO,WINNEBAGO,,2006-12-21T14:39:22.83,false
31WP,WHIPPOORWILL,,2006-12-21T14:39:22.83,false
31WQ,WINTER QUARTER L/S,,2006-12-21T14:39:22.83,false
31WR,WARRINGTON,,2006-12-21T14:39:22.83,false
31WS,R. L. WILSON,,2006-12-21T14:39:22.83,false
31WT,THOMAS WASHINGTON,,2011-07-12T16:56:56.04,false
31WU,WILHOITE,,2006-12-21T14:39:22.83,false
31WV,WATCHMAN,,2006-12-21T14:39:22.83,false
31WW,W. W. WELSH,,2006-12-21T14:39:22.83,false
31WX,WEDDERBURN,,2006-12-21T14:39:22.83,false
31WY,CONWAY,,2006-12-21T14:39:22.83,false
31WZ,COWELL,,2006-12-21T14:39:22.83,false
31X0,DIXON,,2018-07-18T19:01:44.94,false
31X1,LITTLE ROCK,,2006-12-21T14:39:22.83,false
31X2,WILKINSON,,2006-12-21T14:39:22.83,false
31X3,C. V. RICKETTS,,2006-12-21T14:39:22.83,false
31X4,ROBIN GRAY,,2006-12-21T14:39:22.83,false
31X5,INGRAHAM,,2006-12-21T14:39:22.83,false
31X6,THEODORE E. CHANDLER,,2006-12-21T14:39:22.83,false
31X7,SAUGATUCK,,2006-12-21T14:39:22.83,false
31X8,GRIDLEY,,2006-12-21T14:39:22.83,false
31X9,W. C. LAWE,,2006-12-21T14:39:22.83,false
31XA,TEXAS TOWER 4,,2006-12-21T14:39:22.83,false
31XB,CAPT BILL III,,2006-12-21T14:39:22.83,false
31XC,EXCEL,,2016-07-12T14:29:38.527,false
31XD,D. H. FOX,,2006-12-21T14:39:22.83,false
31XE,ESSEX,,2006-12-21T14:39:22.83,false
31XF,OXFORD,,2006-12-21T14:39:22.83,false
31XG,GOLDSBOROUGH,,2006-12-21T14:39:22.83,false
31XH,HORNET,,2006-12-21T14:39:22.83,false
31XI,GAINARD,,2006-12-21T14:39:22.83,false
31XJ,TEXACO NEW JERSEY,,2006-12-21T14:39:22.83,false
31XK,COSSATOT,,2006-12-21T14:39:22.83,false
31XL,WADDELL,,2006-12-21T14:39:22.83,false
31XM,MULLINNIX,,2006-12-21T14:39:22.83,false
31XN,E. MCDONNELL,,2006-12-21T14:39:22.83,false
31XO,MADDOX,,2006-12-21T14:39:22.83,false
31XP,PARSONS,,2006-12-21T14:39:22.83,false
31XQ,MILLS,,2006-12-21T14:39:22.83,false
31XR,BORIE,,2006-12-21T14:39:22.83,false
31XS,William H. Standley,,2018-07-18T20:04:03.543,false
31XT,BLUEBIRD,,2006-12-21T14:39:22.83,false
31XU,BRUMBY,,2006-12-21T14:39:22.83,false
31XV,N. K. PERRY,,2006-12-21T14:39:22.83,false
31XW,GEORGETOWN,,2006-12-21T14:39:22.83,false
31XX,TRUXTUN,,2006-12-21T14:39:22.83,false
31XY,Harry E. Yarnell,,2018-07-18T19:10:36.63,false
31XZ,WARBLER,,2006-12-21T14:39:22.83,false
31Y0,NAUSHON,,2018-07-18T20:15:41.163,false
31Y1,STURDY,,2006-12-21T14:39:22.83,false
31Y2,BARRY,,2006-12-21T14:39:22.83,false
31Y3,C. BERRY,,2006-12-21T14:39:22.83,false
31Y4,LOYALTY,,2006-12-21T14:39:22.83,false
31Y5,DEWEY,,2006-12-21T14:39:22.83,false
31Y6,MALOY,,2006-12-21T14:39:22.83,false
31Y7,DYNAMIC,,2006-12-21T14:39:22.83,false
31Y8,TURNER JOY,,2006-12-21T14:39:22.83,false
31Y9,D. J. BUCKLEY,,2006-12-21T14:39:22.83,false
31YA,YAKUTAT,,2006-12-21T14:39:22.83,false
31YB,C. YOUNG,,2006-12-21T14:39:22.83,false
31YC,CORRY,,2006-12-21T14:39:22.83,false
31YD,BLANDY,,2006-12-21T14:39:22.83,false
31YE,YELLOWFIN,,2015-01-27T19:31:06.943,false
31YF,YFU-43,,2006-12-21T14:39:22.83,false
31YG,MCGINTY,,2006-12-21T14:39:22.83,false
31YH,HYMAN,,2006-12-21T14:39:22.83,false
31YI,ARMINO,,2006-12-21T14:39:22.83,false
31YJ,MULLANY,,2006-12-21T14:39:22.83,false
31YK,YANKEE,,2006-12-21T14:39:22.83,false
31YL,YLT 49,,2006-12-21T14:39:22.83,false
31YM,MCCLOY,,2006-12-21T14:39:22.83,false
31YN,YARNALL,,2006-12-21T14:39:22.83,false
31YO,SOLEY,,2006-12-21T14:39:22.83,false
31YP,PERRY,,2006-12-21T14:39:22.83,false
31YQ,YAQUINA,,2006-12-21T14:39:22.83,false
31YR,R. E. BYRD,,2006-12-21T14:39:22.83,false
31YS,C. H. SPERRY,,2006-12-21T14:39:22.83,false
31YT,YORK COUNTY,,2006-12-21T14:39:22.83,false
31YU,CAYUSE,,2006-12-21T14:39:22.83,false
31YV,FAY,,2006-12-21T14:39:22.83,false
